App,TestFileName,ProductionFileName,LOC,numberMethods,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
mybatis-3,ObjectTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/ObjectTypeHandler.java,78,8,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,TypeHandlerRegistryTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/TypeHandlerRegistry.java,249,21,18,7,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,21
mybatis-3,BlobByteObjectArrayTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/BlobByteObjectArrayTypeHandler.java,104,9,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
mybatis-3,EnumOrdinalTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/EnumOrdinalTypeHandler.java,95,10,6,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,ArrayTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/ArrayTypeHandler.java,125,12,6,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,StringTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/StringTypeHandler.java,75,8,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,NClobTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/NClobTypeHandler.java,92,9,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,FloatTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/FloatTypeHandler.java,84,8,9,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,ZonedDateTimeTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/ZonedDateTimeTypeHandler.java,85,9,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,BigDecimalTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/BigDecimalTypeHandler.java,77,8,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,YearTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/YearTypeHandler.java,89,9,9,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,DateOnlyTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/DateOnlyTypeHandler.java,89,10,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,BooleanTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/BooleanTypeHandler.java,83,8,8,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,IntegerTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/IntegerTypeHandler.java,84,8,9,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,TypeAliasRegistryTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/TypeAliasRegistry.java,70,6,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
mybatis-3,SqlxmlTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/SqlxmlTypeHandler.java,195,17,9,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,0
mybatis-3,LongTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/LongTypeHandler.java,84,8,9,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,MonthTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/MonthTypeHandler.java,111,9,12,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0
mybatis-3,DoubleTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/DoubleTypeHandler.java,84,8,9,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,ClobTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/ClobTypeHandler.java,92,9,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,BigIntegerTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/BigIntegerTypeHandler.java,88,8,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,SimpleTypeRegistryTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/SimpleTypeRegistry.java,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mybatis-3,UnknownTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/UnknownTypeHandler.java,153,14,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,1
mybatis-3,LocalDateTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/LocalDateTypeHandler.java,84,9,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,JapaneseDateTypeHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/type/JapaneseDateTypeHandler.java,88,10,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,BaseExecutorTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/BaseExecutor.java,468,23,58,18,0,0,1,0,0,33,11,0,0,0,12,0,0,0,0,18,1,0,5
mybatis-3,DefaultResultSetHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/resultset/DefaultResultSetHandler.java,147,8,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1
mybatis-3,DefaultResultSetHandlerTest2,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/resultset/DefaultResultSetHandler.java,211,8,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
mybatis-3,ErrorContextTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/ErrorContext.java,58,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mybatis-3,BaseStatementHandlerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/statement/BaseStatementHandler.java,148,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mybatis-3,BatchExecutorTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/BatchExecutor.java,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,ResultExtractorTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/ResultExtractor.java,107,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mybatis-3,ReuseExecutorTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/executor/ReuseExecutor.java,37,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mybatis-3,SqlSessionTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/session/SqlSession.java,834,63,120,0,0,0,3,0,0,66,1,0,0,0,0,0,0,0,3,60,0,0,19
mybatis-3,SqlSessionManagerTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/session/SqlSessionManager.java,114,8,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4
mybatis-3,DefaultCursorTest,/home/luana-martins/.jnose_projects/mybatis-3/src/main/java/org/apache/ibatis/cursor/defaults/DefaultCursor.java,195,5,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
